Open,High,Low,Close,Volume,Dividends,Stock Splits,Price Change %,Target
150.64081493684654,154.89788610113325,150.1260024664939,154.29397583007812,76161100,0.0,0.0,0.018694072523676608,1
154.52170325241562,155.17511745555205,152.7396713831552,153.45248413085938,98944600,0.0,0.0,-0.005453820829307565,0
153.5217825705538,156.24432646768744,152.6109545912959,155.82850646972656,73641400,0.0,0.0,0.015483765885738299,1
155.7493352646716,157.80855539502778,154.97710883273007,157.68975830078125,73938300,0.0,0.0,0.011944231984385212,1
157.70955140928402,160.5211932163919,156.23442213481738,156.2542266845703,75701800,0.0,0.0,-0.009103518400178978,0
157.24422341863578,159.93706781022715,156.10569609721924,157.3432159423828,67622100,0.0,0.0,0.006969342723834426,1
157.27393337455686,158.73915274100096,156.27402271003157,158.65005493164062,59196500,0.0,0.0,0.008305658311549724,1
158.34315238139064,159.1648674270664,156.29381212775743,156.69972229003906,52390300,0.0,0.0,-0.012293299504005373,0
156.39283166414998,156.90764422361815,154.4226943488484,156.07601928710938,45992200,0.0,0.0,-0.003980243192615585,0
157.77883979840226,159.44207447801494,157.75905035570605,159.1648712158203,51305700,0.0,0.0,0.019790688811897716,1
159.91729850084738,160.84791604650388,159.6598997546549,160.739013671875,49501700,0.0,0.0,0.009890011809956523,1
160.8181856716707,163.35262396586768,160.29347845168977,163.2536163330078,68749800,0.0,0.0,0.015644009526311953,1
162.62993146566447,164.62975289569243,162.58042764470542,164.51095581054688,56976200,0.0,0.0,0.007701755745332495,1
164.9366348738105,165.17422899271943,163.4615059243357,163.976318359375,46278300,0.0,0.0,-0.003249859248204534,0
163.0952264685397,163.40212898364032,160.1845772758085,162.125,51511700,0.0,0.0,-0.011290156883005498,0
160.80827539475462,163.31302951982073,160.3825758088242,163.01602172851562,45390100,0.0,0.0,0.005495893468099533,1
159.80839731300316,160.4123077392578,158.4817793623607,160.4123077392578,47716900,0.0,0.0,-0.015972135509440877,0
160.72910794044708,160.73900266239136,158.90746697083827,159.194580078125,47644200,0.0,0.0,-0.007591235849010891,0
159.61038476928212,160.44199460478865,158.18475927615913,158.50157165527344,50133100,0.0,0.0,-0.004353216186829156,0
160.01628790137767,164.14465273087802,159.80837789845614,163.90704345703125,68445600,0.0,0.0,0.034103584874945136,1
162.9467114928456,164.6594498569072,162.18441013519882,163.56053161621094,49386500,0.0,0.0,-0.0021140753533948065,0
163.4417206444433,163.73872843453088,162.39230621171848,163.580322265625,41516200,0.0,0.0,0.00012099893060080191,1
164.44163659637942,165.7385549260402,163.99611738449903,164.8079376220703,49923000,0.0,0.0,0.007504664005074435,1
164.14464415802902,166.48108235627174,163.8872303481945,165.9563751220703,47720200,0.0,0.0,0.00696833851918921,1
164.43175373561738,166.19398100625685,163.90704646438456,164.9861602783203,52456400,0.0,0.0,-0.00584620411862069,0
163.40212053189984,164.7881366917755,162.84771406794957,163.37242126464844,58337300,0.0,0.0,-0.00978105685319064,0
163.3526447044582,163.94666036414364,162.25372630855222,163.67935180664062,41949600,0.0,0.0,0.0018787169806033788,1
163.54072367407858,164.64953661232676,162.09529385976796,162.13490295410156,48714100,0.0,0.0,-0.00943581970170293,0
161.43199188421733,163.6298284131595,161.1745931859106,162.125,45498800,0.0,0.0,-6.10784841581502e-05,0
163.54072434320634,166.8770729984066,163.54072434320634,166.72857666015625,64902300,0.0,0.0,0.02839522997783339,1
166.80782487921343,168.15424743397054,166.20391442951103,167.98593139648438,55209200,0.0,0.0,0.007541327116892482,1
167.58988704485296,168.74820381228082,166.9562774855819,167.89678955078125,52472900,0.0,0.0,-0.0005306506620053053,0
168.39179691797213,168.64921071415353,165.8672534099648,166.85726928710938,48425700,0.0,0.0,-0.006191424305689086,0
167.80771888799373,169.21353985292495,165.4910849784499,165.77818298339844,65136000,0.0,0.0,-0.006467121919957575,0
163.24372680909343,165.3722550253471,162.66951575440282,164.13473510742188,81235400,0.0,0.0,-0.009913535342229829,0
169.27291399392053,172.55977402605672,169.055109287866,171.83706665039062,113316400,0.0,0.0,0.04692688319707461,1
170.7579255984111,172.1142575536809,170.3916245765101,171.7677459716797,55962800,0.0,0.0,-0.0004034093462033095,0
171.32224224608487,171.80734033421783,169.88672231518646,170.05502319335938,45326900,0.0,0.0,-0.009971154762679957,0
171.29257694818676,172.29248769554175,170.1837487273319,171.82717895507812,53724500,0.0,0.0,0.010421072711881862,1
172.11429695457542,172.8468991660868,170.45106212923693,172.01528930664062,49514700,0.0,0.0,0.0010947648253696318,1
172.12430116865193,172.5605130962495,169.52687667093326,171.08335876464844,45497800,0.24,0.0,-0.00541771923733414,0
171.66828335580215,171.71785564660993,169.9928397669383,170.58767700195312,37266700,0.0,0.0,-0.0028973113824425356,0
170.50836436212853,171.64845141401116,170.3199987334625,170.58767700195312,42110300,0.0,0.0,0.0,0
170.23077817517168,171.4402543357864,168.9518826544196,171.20233154296875,57951600,0.0,0.0,0.003603159101630782,1
171.50966446616422,173.73037308197308,171.0932844370763,173.54200744628906,65496700,0.0,0.0,0.013666145094134441,1
174.8704617599002,174.8704617599002,173.43295602393476,173.65106201171875,55772400,0.0,0.0,0.0006284044251558818,1
172.48120433403864,173.20492646986477,171.95577135327312,172.69931030273438,43570900,0.0,0.0,-0.005480828610884947,0
171.6385439691014,171.88639029719062,169.80447509030535,170.08206176757812,50747300,0.0,0.0,-0.015154944918820634,0
169.61611066863975,170.93465495874622,169.0510289027881,170.35964965820312,45143500,0.0,0.0,0.0016320821122473017,1
170.92475054539574,172.4019050243478,170.21095188854838,171.499755859375,56058300,0.0,0.0,0.006692348824732353,1
171.82689288847826,174.25578364207266,171.6186953371014,173.918701171875,54835000,0.0,0.0,0.014104657469503623,1
175.4355461600694,177.44805707235744,175.04890650518007,175.77261352539062,55964400,0.0,0.0,0.0106596492557951,1
175.80236562165695,177.80496826079084,175.23726871202743,175.72305297851562,99625300,0.0,0.0,-0.00028195829760391256,0
176.1691790241155,178.5683298287558,175.405808045758,178.53858947753906,68901800,0.0,0.0,0.016022579003152515,1
179.4704869589175,180.21402596420296,177.71573067078862,179.39117431640625,61945900,0.0,0.0,0.004775353279994565,1
181.05667140205244,183.35667704085972,176.50620215180572,178.03294372558594,121946500,0.0,0.0,-0.0075713345207535365,0
178.41961560329207,178.56831734898336,175.90148844243106,177.66616821289062,64848400,0.0,0.0,-0.0020601553005866746,0
176.90280103766142,179.64894264257165,175.79245430672572,176.28814697265625,61944600,0.0,0.0,-0.007756238872575594,0
176.36743802214428,179.28211321134853,175.93124119908015,179.0144500732422,50214900,0.0,0.0,0.015465039183881313,1
179.93644924551378,180.66015634842165,179.0739487923587,179.40110778808594,48870700,0.0,0.0,0.0021599246020953533,1
179.70841552076647,182.30584013644759,179.4109969086846,182.20669555664062,54274900,0.0,0.0,0.015638631238937162,1
181.22521869290037,182.56357964467625,180.86831941362593,181.73081970214844,54929100,0.0,0.0,-0.0026117363746617217,0
181.79033583961464,182.8015531826157,180.45197462688512,182.36534118652344,57462900,0.0,0.0,0.0034915458226345564,1
182.3752648056927,184.91320900884034,182.19680756750913,184.4075927734375,65433200,0.0,0.0,0.011198682675263694,1
185.12138568804832,185.37915556544473,182.68258615200966,183.3269805908203,101235600,0.0,0.0,-0.0058599115490045595,0
182.82136138571053,184.49680491343358,182.82136138571053,183.4161834716797,49799100,0.0,0.0,0.00048657802889628954,1
183.30714894064778,183.8127651610623,181.01705115534045,182.37525939941406,49515700,0.0,0.0,-0.0056752029867983556,0
182.15715766621673,185.43864089866383,182.08775342754114,185.38906860351562,51245300,0.0,0.0,0.016525318258772792,1
183.95153754819322,185.94421646985703,183.41618103785228,185.07179260253906,53079300,0.0,0.0,-0.0017114061976065686,0
185.22052415803645,186.43001547826037,183.63430156934749,183.67396545410156,48088700,0.0,0.0,-0.007552891387611282,0
184.28862175731683,186.767085127622,184.07051577054278,186.43992614746094,50730800,0.0,0.0,0.015059078658867131,1
186.311023626698,188.26405378835105,185.9838798047539,187.61965942382812,51216800,0.0,0.0,0.006327685816792883,1
187.45114025988062,188.43261718372244,187.31234691859044,187.9567413330078,46347300,0.0,0.0,0.0017966236065818375,1
189.97915814355193,192.80459699760345,189.61233531862223,192.2989959716797,85069600,0.0,0.0,0.023102414991216458,1
192.11063791232868,192.20978249103928,190.10803541561756,190.80201721191406,31458200,0.0,0.0,-0.007784641579647644,0
189.91968534956396,191.3175270975779,188.97785723169864,189.68174743652344,46920300,0.0,0.0,-0.00587137280706207,0
188.20457782150964,190.36580559694158,187.57009184775086,190.15760803222656,45094300,0.0,0.0,0.0025087316103642454,1
189.76109103858747,191.01023124936708,188.60117188700468,189.03736877441406,46778000,0.0,0.0,-0.005891109324548505,0
187.62957811566648,188.3533002828443,185.42870151973196,186.9851837158203,59922200,0.0,0.0,-0.01085597557720297,0
187.53046059023825,187.66925393721883,184.99251645839882,186.4597625732422,46638100,0.0,0.0,-0.0028099613677234903,0
188.0459566971953,190.04855924155865,186.84638895388292,188.13519287109375,60750200,0.0,0.0,0.008985479090661386,1
188.8589108119984,189.5429691298021,188.14511214362412,188.8985595703125,41342300,0.0,0.0,0.004057543341940306,1
188.59124304090398,189.53305615859267,187.99642086899894,189.0472869873047,41573900,0.0,0.0,0.0007873401328759577,1
190.24685589214712,192.6460219186536,190.1576348349816,192.31886291503906,50520200,0.0,0.0,0.01730559575792312,1
191.6843647836334,192.65591819761897,190.76236853561463,192.0610809326172,48353800,0.0,0.0,-0.0013403884492378948,0
191.4365103758755,196.52230675519328,190.99037488225764,193.41928100585938,80507300,0.0,0.0,0.007071708993029668,1
193.4093850998196,194.77750187069304,190.8417003977572,191.46627807617188,59581200,0.0,0.0,-0.010097250488840026,0
192.42791035637276,193.29041080540085,189.5826239989074,190.28651428222656,71917800,0.0,0.0,-0.006161731485039734,0
191.7438412670713,193.230919269526,190.5938306479448,191.0895233154297,45377800,0.0,0.0,0.004219999700095123,1
191.66453127210508,192.7649696142135,191.25805964859208,191.9520263671875,37283200,0.0,0.0,0.00451360721819416,1
192.0015959886147,193.95462630849192,191.6546201978147,192.82444763183594,47471900,0.0,0.0,0.004544996378311517,1
194.33137847747412,195.5012060373142,190.89126978529973,191.5554962158203,47460200,0.0,0.0,-0.006580863742124965,0
192.99297950413737,194.9361013981904,192.46754649179775,194.1429901123047,48291400,0.0,0.0,0.013507802947972491,1
194.37098975201062,194.79729327585247,193.5778785263088,194.75762939453125,38824100,0.0,0.0,0.0031659102493013513,1
194.5494738750641,195.03524303340677,193.5977372471017,193.92489624023438,35175100,0.0,0.0,-0.004275740862556665,0
193.3597894476311,193.4985827896997,190.1972829299724,190.92098999023438,50389300,0.0,0.0,-0.015490049541028283,0
189.91969553388512,190.71279169853844,189.04727159995883,189.52313232421875,61235200,0.0,0.0,-0.007321655235954516,0
183.92181504025928,185.76579240309633,180.35282171627148,180.42222595214844,115799700,0.0,0.0,-0.048020029325503755,0
180.56102321579414,181.5524085909385,175.82220233279125,177.3092803955078,97576100,0.0,0.0,-0.017253670052082337,0
178.14203038384454,178.71703568412062,176.05020675575068,178.25108337402344,67823000,0.0,0.0,0.005311639505923393,1
179.31184291731705,179.37132361114365,175.48509529864398,176.65493774414062,60378500,0.0,0.0,-0.008954479264137949,0
177.93383023619305,179.1928938087059,176.07003615011226,176.4368438720703,54686900,0.0,0.0,-0.0012345755791224322,0
176.02983256684112,177.32036168980022,175.26543082107975,176.49639892578125,51988100,0.24,0.0,0.00033754318204715084,1
176.6751020557822,178.38258864969947,176.01990054114177,178.15426635742188,43675600,0.0,0.0,0.009393208256547991,1
177.5784931204611,178.17411849604412,175.7618061867858,176.1588897705078,43622600,0.0,0.0,-0.011200273940736527,0
175.84121662599503,177.24094603057796,175.2157956243564,175.28529357910156,46964900,0.0,0.0,-0.004959137699745542,0
175.85114660071363,176.218449670705,172.21777275650916,172.73399353027344,66062900,0.0,0.0,-0.014555128937139172,0
171.04634526208298,173.8259754434126,170.7088227434025,173.2204132080078,61114200,0.0,0.0,0.002816004353243473,1
173.79620604217206,174.84849110751958,172.47588124297116,174.5605926513672,46311900,0.0,0.0,0.007736844743292837,1
175.77172944077836,176.38721354501158,174.96762533098521,175.94049072265625,42084200,0.0,0.0,0.007904980444498166,1
177.2211114741355,180.2290643006026,177.032491470534,179.80218505859375,52722800,0.0,0.0,0.021948866460903993,1
179.355459364837,179.78233860000068,174.72936147404116,175.0966796875,54945800,0.0,0.0,-0.0261704571029564,0
176.08940889849805,177.84651968096887,174.54076169805765,177.31045532226562,51449600,0.0,0.0,0.012643161701961558,1
178.77967356057698,179.27603559399373,177.25088516267095,178.8789520263672,43820700,0.0,0.0,0.008846047466579465,1
178.3925260808221,183.55468861261488,178.19398428109324,182.78036499023438,53003900,0.0,0.0,0.021810352306246283,1
183.59439418869403,186.48322490340712,183.39585240180426,186.28466796875,60813900,0.0,0.0,0.01917220692005328,1
186.47328650618994,187.7439721096439,186.11590523348306,186.50306701660156,60794500,0.0,0.0,0.0011723941118342296,1
188.1112624395919,188.53812645740896,186.9100598225275,188.08148193359375,45732600,0.0,0.0,0.008463211582744101,1
186.91008160149724,188.5977094450193,186.24495831042893,188.3197479248047,45280000,0.0,0.0,0.0012668232340653507,1
187.02920802693,187.47594597496703,180.14963751857883,181.57916259765625,81755800,0.0,0.0,-0.03579330049783158,0
173.90539355501954,176.91336139268128,172.27732670257566,176.26808166503906,112488800,0.0,0.0,-0.029249396553202023,0
177.05235186894313,178.9285998393183,176.4964136407334,176.88357543945312,65551300,0.0,0.0,0.0034918050312913174,1
178.75983344187836,178.98815574028976,176.04968578063105,178.05499267578125,58953100,0.0,0.0,0.006622532552374327,1
178.1840809874041,178.8194239011428,173.54806056019387,175.0172882080078,90370200,0.0,0.0,-0.017060484640859075,0
175.22572770658326,176.00998823848755,172.7141369128852,172.94247436523438,84267900,0.0,0.0,-0.011854907958049998,0
172.73400399416633,174.81873079113439,172.31706166432645,174.4613494873047,60895800,0.0,0.0,0.008782545338530401,1
175.19592350235882,175.2157822233053,172.5552892315787,173.7366180419922,109205100,0.0,0.0,-0.004154108904019682,0
175.1959303652364,178.0748391046168,174.88818834345716,176.6750946044922,67257600,0.0,0.0,0.016913397967662558,1
176.22837977645918,178.32302815377042,175.84121799808253,177.76710510253906,51826900,0.0,0.0,0.0061808966367979945,1
177.95570880879336,178.3925098170354,174.1237933470795,174.21315002441406,58436200,0.0,0.0,-0.019992197522005095,0
173.27998896827123,175.01725608596104,172.59500693822505,172.66448974609375,63047900,0.0,0.0,-0.00888945684125042,0
173.39911221131908,175.79158086544706,172.7836281326413,173.5182342529297,56725400,0.0,0.0,0.004944528594683195,1
172.93250232441187,175.68235180017453,172.88286309929234,174.798828125,46172700,0.0,0.0,0.007380168877258342,1
173.54803864674588,173.92526351342306,170.4110267791137,170.70884704589844,64588900,0.0,0.0,-0.023398217957026457,0
171.36404026565756,171.7809825966186,167.82002287860425,169.18997192382812,66921800,0.0,0.0,-0.008897459905296778,0
168.10787564587397,170.77830558378838,166.4003891832915,169.44805908203125,56294400,0.0,0.0,0.0015254282228933658,1
170.76839850543928,171.81076180692196,169.10061419351356,169.96429443359375,51814200,0.0,0.0,0.0030465698713761924,1
169.97423364599135,173.03182590816493,169.68633515386165,172.48582458496094,52164500,0.0,0.0,0.014835646273649417,1
171.0066338674304,172.36667607241205,169.5771240058018,171.14561462402344,49594600,0.0,0.0,-0.007769971614550619,0
169.84517596678774,172.94248570241592,169.726053912722,172.396484375,53020300,0.0,0.0,0.007308803989658275,1
172.52551359241795,174.17343922355133,171.42358924241523,173.6373748779297,48527900,0.0,0.0,0.007197887517418788,1
172.53543905358532,176.69495515352654,171.91993985589522,176.19859313964844,57224100,0.0,0.0,0.014750385759513707,1
175.52353680032698,177.74724412480685,174.52089096334598,177.68768310546875,42390800,0.0,0.0,0.008451202358012777,1
176.80415770883764,178.41236580749592,176.6552400140717,177.092041015625,43698000,0.0,0.0,-0.003352185584468481,0
176.90342620076967,178.54143000452555,176.30780084757703,178.49179077148438,47551100,0.0,0.0,0.007904080543833514,1
178.759844529376,181.01331743803624,177.73732472140046,179.3951873779297,56743100,0.0,0.0,0.005061278182826312,1
180.10001451689263,180.60629838312414,176.84388049788197,177.54872131347656,51427100,0.0,0.0,-0.010292729094026343,0
175.46396449411634,177.77701319881453,175.22570528432323,177.4196319580078,52517000,0.0,0.0,-0.0007270644052729258,0
175.3646914585386,177.12181720914745,173.52816111664285,175.86105346679688,57549400,0.0,0.0,-0.008784701411058249,0
174.30248985254676,176.28793794498117,173.83590833900334,174.5605926513672,54764400,0.0,0.0,-0.0073948198864578485,0
174.75914678442408,176.54605322348112,173.91534037415258,174.18338012695312,59302900,0.0,0.0,-0.002160926006750219,0
174.03445888939677,174.14365914589465,171.38388737014972,171.6221466064453,64189300,0.0,0.0,-0.014704235953172273,0
169.66645205793418,172.7438871803198,168.69357169127747,171.74124145507812,55980100,0.0,0.0,0.0006939363653684083,1
171.7909082758531,172.4063923696406,170.20254365913797,172.17807006835938,43816600,0.0,0.0,0.00254352774895672,1
170.62942613878033,171.80083332633419,169.4083645680371,169.8551025390625,57157000,0.0,0.0,-0.013491657377589394,0
169.1303957533013,170.13305676328346,164.4645956319317,165.67572021484375,70625300,0.0,0.0,-0.02460557417318443,0
165.69558183671225,167.73066925493364,165.6161620916175,166.9960479736328,58499100,0.0,0.0,0.00796934974585839,1
167.7902309189435,169.92458166587582,167.64131321590813,169.0509796142578,51131000,0.0,0.0,0.012305271086112457,1
168.11782995408234,169.6565401685357,166.67836791176023,169.52749633789062,44846000,0.0,0.0,0.0028187752873134464,1
169.75581666227828,172.9623111800798,168.88221462983017,172.70420837402344,56934900,0.0,0.0,0.01873862414508376,1
174.2429278242073,176.48647870246754,174.18336680542194,176.27801513671875,77334800,0.0,0.0,0.020693223380843007,1
172.97223177840408,175.53346146527645,172.08870804185926,175.36468505859375,79763700,0.0,0.0,-0.005181191071482405,0
175.09667927913767,178.1244756256995,174.92791800211177,177.92593383789062,63841300,0.0,0.0,0.014605271172135392,1
177.87629469765844,181.1125849169399,177.66783112206795,180.49710083007812,70530000,0.0,0.0,0.01445077137844386,1
181.023246561535,182.11523398810698,180.26876654734838,181.55931091308594,49340300,0.0,0.0,0.005884914927291707,1
181.62881074103257,182.78035920210118,180.4871689201494,181.0828094482422,53763500,0.0,0.0,-0.002624494786014342,0
182.87206148972973,185.4565506612299,182.43468499907056,185.2875518798828,66133400,0.24,0.0,0.02321999777037065,1
184.71101456121173,184.9197527658604,183.1106225987718,183.6970977783203,43627500,0.0,0.0,-0.008583707245447103,0
186.579792942837,186.987349680322,185.18815428767326,186.32135009765625,60108400,0.0,0.0,0.014285758191470155,1
186.72890587030213,188.36905250310778,186.65931635404164,186.887939453125,53790500,0.0,0.0,0.003040925557762364,1
188.43864070160558,189.82034448090351,187.52411797622008,188.5778045654297,54412900,0.0,0.0,0.009042130365659817,1
189.11457782649978,189.24380683321974,187.44461143684416,188.55792236328125,50922700,0.0,0.0,-0.00010543235559590247,0
188.75673136709773,190.7646802061248,188.74679650771577,190.3074188232422,46505100,0.0,0.0,0.009278297289414983,1
190.2676365405526,190.37698064874536,188.60760520178732,189.50222778320312,38134500,0.0,0.0,-0.0042310018443733055,0
190.3471617671388,191.77855487032625,189.69109711501824,190.16822814941406,39617700,0.0,0.0,0.0035144724893305668,1
189.7308806564948,189.76070040271065,188.12055368994098,188.8362579345703,24048300,0.0,0.0,-0.0070041679822416825,0
188.78653185384877,189.53205575999598,187.77261509452617,188.6573028564453,40552600,0.0,0.0,-0.000947673291572082,0
188.64737693705334,189.9396214691522,188.26963995303524,189.263671875,38415400,0.0,0.0,0.0032141295850927065,1
189.76069003248776,190.9435904601538,187.84221568139642,188.2398223876953,43014200,0.0,0.0,-0.00540964611518735,0
188.70701635554832,189.1841625986753,187.06686975200412,188.8163604736328,48794400,0.0,0.0,0.0030627849018582953,1
189.19409067360718,190.41674564636727,188.10064953196948,190.09866333007812,45679300,0.0,0.0,0.006791269851980752,1
188.84617430866663,188.91576382150808,186.33127483914026,188.29945373535156,43389500,0.0,0.0,-0.009464609393925572,0
189.0748364979079,193.23981790539722,189.04500158311146,192.2656707763672,66628400,0.0,0.0,0.021063348630793177,1
193.28950362567244,193.5976510937421,190.9634725753497,191.17222595214844,41089700,0.0,0.0,-0.00568715579751411,0
192.4744006383907,193.8362194805571,192.43463086867496,193.11058044433594,47477700,0.0,0.0,0.010139310156239256,1
193.0409791518531,194.82030462884575,192.5141434931892,194.54197692871094,53377300,0.0,0.0,0.00741231516720342,1
191.95752525473316,192.33526227849603,190.2776087030193,192.027099609375,60943700,0.0,0.0,-0.012927170572845093,0
191.92768151957463,193.5578932326663,190.57579752571402,193.54795837402344,52696900,0.0,0.0,0.007920021537284105,1
193.925682544677,196.8183190559037,193.68712459255818,196.778564453125,70404200,0.0,0.0,0.016691501714828583,1
196.83821410318075,198.4286561477334,194.9893140401918,196.92767333984375,66831600,0.0,0.0,0.0007577496417516816,1
196.3511298862745,197.2159328291742,195.82429416614897,196.39089965820312,128256700,0.0,0.0,-0.0027257402300909783,0
194.91972010314345,195.45650584640038,193.22986883323685,194.72091674804688,55751900,0.0,0.0,-0.008503361983995594,0
194.98930475456203,195.77458329630363,194.72091188963017,195.7646484375,40714100,0.0,0.0,0.005360141616442826,1
195.72487446786357,196.50021813416774,193.667236328125,193.667236328125,52242800,0.0,0.0,-0.010713947212203756,0
194.92966611931476,195.90381315665195,192.34517705306277,193.51812744140625,46482500,0.0,0.0,-0.0007699231400509765,0
194.01515250091973,194.24379077463595,191.8183503425399,192.44459533691406,37122800,0.0,0.0,-0.005547449836797558,0
192.45452839560733,192.73285613100865,191.67918468017166,191.8978729248047,28919300,0.0,0.0,-0.002840934094055614,0
191.34120389827206,192.3451706464339,189.94955015213438,191.99725341796875,48087700,0.0,0.0,0.0005178822029101582,1
192.98135331561093,193.49825415286705,192.01714115491455,192.42469787597656,34049900,0.0,0.0,0.0022263050663400286,1
192.7427850763616,193.23980104114617,190.58573760932344,191.38096618652344,42628800,0.0,0.0,-0.005424104602860469,0
186.03307200647276,187.31538170646215,182.79253333369908,184.53208923339844,82488700,0.0,0.0,-0.03578661498892188,0
183.1205708792931,184.77066759112085,182.3352771284137,183.150390625,58414500,0.0,0.0,-0.007487579066266625,0
